Seconds,Volts
1.988782E-06, 0.05690213
1.998826E-06, 0.06573301
2.00887E-06, -0.07040074
2.018915E-06, -0.07445711
2.028959E-06, -0.1092018
2.039003E-06, -0.07941571
2.049048E-06, 0.01985846
2.059092E-06, -0.0005305484
2.069137E-06, -0.006412894
2.079181E-06, -0.09654466
2.089225E-06, -0.04308563
2.09927E-06, -0.04339814
2.109314E-06, -0.2202806
2.119358E-06, -0.1552348
2.129403E-06, -0.2386496
2.139447E-06, -0.1454433
2.149491E-06, -0.1174917
2.159536E-06, -0.2339702
2.16958E-06, -0.2688714
2.179624E-06, -0.2367195
2.189669E-06, -0.3128072
2.199713E-06, -0.2205154
2.209757E-06, -0.2378437
2.219802E-06, -0.3746176
2.229846E-06, -0.27472
2.239891E-06, -0.2370355
2.249935E-06, -0.2899398
2.259979E-06, -0.3019794
2.270024E-06, -0.3140008
2.280068E-06, -0.3278858
2.290112E-06, -0.4665084
2.300157E-06, -0.4655407
2.310201E-06, -0.4942781
2.320245E-06, -0.5062466
2.33029E-06, -0.4609792
2.340334E-06, -0.3813041
2.350378E-06, -0.3905196
2.360423E-06, -0.4345762
2.370467E-06, -0.4771129
2.380511E-06, -0.5001996
2.390556E-06, -0.5980257
2.4006E-06, -0.5825232
2.410645E-06, -0.5271695
2.420689E-06, -0.5399216
2.430733E-06, -0.662204
2.440778E-06, -0.5537522
2.450822E-06, -0.5262356
2.460866E-06, -0.6153085
2.470911E-06, -0.6531551
2.480955E-06, -0.675641
2.490999E-06, -0.7495087
2.501044E-06, -0.6413683
2.511088E-06, -0.7544514
2.521132E-06, -0.6454771
2.531177E-06, -0.782585
2.541221E-06, -0.7748626
2.551265E-06, -0.7732502
2.56131E-06, -0.7605586
2.571354E-06, -0.7256247
2.581399E-06, -0.8543168
2.591443E-06, -0.7421074
2.601487E-06, -0.7689493
2.611531E-06, -0.8635632
2.621576E-06, -0.8119168
2.63162E-06, -0.8473211
2.641665E-06, -0.7874972
2.651709E-06, -0.8063145
2.661753E-06, -0.8398653
2.671798E-06, -0.866143
2.681842E-06, 0.3895193
2.691886E-06, 0.9158534
2.701931E-06, 0.828665
2.711975E-06, 0.936113
2.722019E-06, 0.7890372
2.732064E-06, 0.8602642
2.742108E-06, 0.8726937
2.752152E-06, 0.8401772
2.762197E-06, 0.7822692
2.772241E-06, 0.8603306
2.782285E-06, 0.8278098
2.79233E-06, 0.8035207
2.802374E-06, 0.7341524
2.812419E-06, 0.7650298
2.822463E-06, 0.767155
2.832507E-06, 0.6254176
2.842552E-06, 0.6909866
2.852596E-06, 0.7676072
2.86264E-06, 0.6759835
2.872685E-06, 0.7158028
2.882729E-06, 0.723402
2.892773E-06, 0.6573553
2.902818E-06, 0.6204441
2.912862E-06, 0.6360387
2.922906E-06, 0.6125219
2.932951E-06, 0.5289906
2.942995E-06, 0.6067882
2.953039E-06, 0.5408325
2.963084E-06, 0.4451284
2.973128E-06, 0.4759788
2.983173E-06, 0.5225968
2.993217E-06, 0.5682866
3.003261E-06, 0.3942821
3.013306E-06, 0.4575233
3.02335E-06, 0.4876122
3.033394E-06, 0.4047334
3.043439E-06, 0.461688
3.053483E-06, 0.4057696
3.063527E-06, 0.4656724
3.073572E-06, 0.4144935
3.083616E-06, 0.3232603
3.09366E-06, 0.4103361
3.103705E-06, 0.2619619
3.113749E-06, 0.3583416
3.123793E-06, 0.3453205
3.133838E-06, 0.2529763
3.143882E-06, 0.2896671
3.153927E-06, 0.2552801
3.163971E-06, 0.1689558
3.174015E-06, 0.232786
3.18406E-06, 0.1463419
3.194104E-06, 0.1268409
3.204148E-06, 0.2628052
3.214193E-06, 0.2347414
3.224237E-06, 0.1060462
3.234281E-06, 0.127036
3.244326E-06, 0.159819
3.25437E-06, 0.1807996
3.264414E-06, 0.1205891
3.274459E-06, 0.0251628
3.284503E-06, 0.005576961
3.294547E-06, 0.0752271
3.304592E-06, -0.02226346
3.314636E-06, 0.09350273
3.324681E-06, 0.01331814
3.334725E-06, 0.04794165
3.344769E-06, -0.01840206
3.354814E-06, -0.08683009
3.364858E-06, -0.06673496
3.374902E-06, -0.1278076
3.384947E-06, -0.02731449
3.394991E-06, -0.01803034
3.405035E-06, -0.1611123
3.41508E-06, -0.05205175
3.425124E-06, -0.0421853
3.435168E-06, -0.1394151
3.445213E-06, -0.2146645
3.455257E-06, -0.1219864
3.465301E-06, -0.2461725
3.475346E-06, -0.2404691
3.48539E-06, -0.1734177
3.495435E-06, -0.2909832
3.505479E-06, -0.1793716
3.515523E-06, -0.2608273
3.525568E-06, -0.3226901
3.535612E-06, -0.2410706
3.545656E-06, -0.3480981
3.555701E-06, -0.2373438
3.565745E-06, -0.2182177
3.575789E-06, -0.3596405
3.585834E-06, -0.2578385
3.595878E-06, -0.3845589
3.605922E-06, -0.3999714
3.615967E-06, -0.4452922
3.626011E-06, -0.3368486
3.636055E-06, -0.3893237
3.6461E-06, -0.4032582
3.656144E-06, -0.4012984
3.666188E-06, -0.4233451
3.676233E-06, -0.5311457
3.686277E-06, -0.5424863
3.696322E-06, -0.4828615
3.706366E-06, -0.5233229
3.71641E-06, -0.593294
3.726455E-06, -0.4429265
3.736499E-06, -0.4788589
3.746543E-06, -0.5896095
3.756588E-06, -0.5904977
3.766632E-06, -0.6298778
3.776676E-06, -0.6347949
3.786721E-06, -0.6934301
3.796765E-06, -0.6280751
3.806809E-06, -0.676141
3.816854E-06, -0.6738069
3.826898E-06, -0.706762
3.836943E-06, -0.7490463
3.846987E-06, -0.7600171
3.857031E-06, -0.7876819
3.867076E-06, -0.686393
3.87712E-06, -0.7571163
3.887164E-06, -0.6674663
3.897208E-06, -0.7721992
3.907253E-06, -0.8571064
3.917297E-06, -0.751835
3.927342E-06, -0.7426715
3.937386E-06, -0.8878946
3.94743E-06, -0.9158017
3.957475E-06, -0.8595954
3.967519E-06, -0.9295495
3.977563E-06, -0.9124919
3.987608E-06, -0.8132329
3.997652E-06, -0.8731583
4.007697E-06, -0.8813215
4.017741E-06, 0.3751369
4.027785E-06, 0.8423077
4.03783E-06, 0.9733293
4.047874E-06, 0.8672541
4.057918E-06, 0.7781509
4.067962E-06, 0.8983706
4.078007E-06, 0.8955172
4.088051E-06, 0.8517433
4.098096E-06, 0.7453555
4.10814E-06, 0.8603309
4.118184E-06, 0.7996061
4.128229E-06, 0.8320843
4.138273E-06, 0.7111766
4.148317E-06, 0.6544659
4.158362E-06, 0.7213358
4.168406E-06, 0.759976
4.178451E-06, 0.7332325
4.188495E-06, 0.6535051
4.198539E-06, 0.5803733
4.208584E-06, 0.702846
4.218628E-06, 0.565758
4.228672E-06, 0.587381
4.238716E-06, 0.5719689
4.248761E-06, 0.5368407
4.258805E-06, 0.5574666
4.26885E-06, 0.5087067
4.278894E-06, 0.5176335
4.288938E-06, 0.5037485
4.298983E-06, 0.5794727
4.309027E-06, 0.4889551
4.319071E-06, 0.4750707
4.329116E-06, 0.5491846
4.33916E-06, 0.4334795
4.349205E-06, 0.4397982
4.359249E-06, 0.3756278
4.369293E-06, 0.443971
4.379337E-06, 0.4447708
4.389382E-06, 0.4425143
4.399426E-06, 0.3802443
4.40947E-06, 0.4031164
4.419515E-06, 0.4037926
4.429559E-06, 0.2680817
4.439604E-06, 0.255504
4.449648E-06, 0.4016684
4.459692E-06, 0.2244953
4.469737E-06, 0.3738984
4.479781E-06, 0.3456903
4.489825E-06, 0.2858664
4.49987E-06, 0.3041659
4.509914E-06, 0.2091892
4.519959E-06, 0.2515153
4.530003E-06, 0.2534153
4.540047E-06, 0.1533745
4.550091E-06, 0.1427571
4.560136E-06, 0.2489346
4.57018E-06, 0.2349601
4.580224E-06, 0.05635263
4.590269E-06, 0.1019111
4.600313E-06, 0.1338206
4.610358E-06, 0.03662152
4.620402E-06, 0.1648749
4.630446E-06, 0.008852124
4.640491E-06, 0.07650959
4.650535E-06, 0.05362413
4.660579E-06, -0.04499269
4.670624E-06, -0.005385997
4.680668E-06, -0.02569748
4.690713E-06, -0.08428599
4.700757E-06, -0.09817035
4.710801E-06, -0.01252223
4.720845E-06, -0.1350937
4.73089E-06, -0.1489788
4.740934E-06, -0.02009445
4.750978E-06, -0.1600735
4.761023E-06, -0.0592307
4.771067E-06, -0.08934419
4.781112E-06, -0.09555213
4.791156E-06, -0.1137436
4.8012E-06, -0.1571082
4.811245E-06, -0.2600576
4.821289E-06, -0.181051
4.831333E-06, -0.2769608
4.841378E-06, -0.1994158
4.851422E-06, -0.2989224
4.861467E-06, -0.2492784
4.871511E-06, -0.1822465
4.881555E-06, -0.3166623
4.891599E-06, -0.2396547
4.901644E-06, -0.2919269
4.911688E-06, -0.3989058
4.921732E-06, -0.4193897
4.931777E-06, -0.3477986
4.941821E-06, -0.3802774
4.951865E-06, -0.3246334
4.96191E-06, -0.4354895
4.971954E-06, -0.449679
4.981999E-06, -0.3651521
4.992043E-06, -0.4297817
5.002087E-06, -0.3884794
5.012132E-06, -0.4614569
5.022176E-06, -0.4088709
5.032221E-06, -0.431732
5.042265E-06, -0.5376159
5.052309E-06, -0.47812
5.062353E-06, -0.5980256
5.072398E-06, -0.5421869
5.082442E-06, -0.5418539
5.092486E-06, -0.6553793
5.102531E-06, -0.6206016
5.112575E-06, -0.6690804
5.122619E-06, -0.607825
5.132664E-06, -0.6404487
5.142708E-06, -0.6461955
5.152753E-06, -0.5845952
5.162797E-06, -0.5984802
5.172841E-06, -0.6284305
5.182886E-06, -0.6911345
5.19293E-06, -0.7113845
5.202975E-06, -0.6540197
5.213019E-06, -0.7701125
5.223063E-06, -0.771001
5.233107E-06, -0.7012419
5.243152E-06, -0.7086587
5.253196E-06, -0.8138244
5.26324E-06, -0.7534736
5.273285E-06, -0.8496785
5.283329E-06, -0.8235818
5.293373E-06, -0.80419
5.303418E-06, -0.8865586
5.313462E-06, -0.8422096
5.323507E-06, -0.9664343
5.333551E-06, -0.8511223
5.343595E-06, -0.9249327
5.35364E-06, 0.3803965
5.363684E-06, 0.9495213
5.373729E-06, 0.8284225
5.383773E-06, 0.8842565
5.393817E-06, 0.8829153
5.403861E-06, 0.7757017
5.413906E-06, 0.7540517
5.42395E-06, 0.8401772
5.433994E-06, 0.8571701
5.444039E-06, 0.7747732
5.454083E-06, 0.7169797
5.464127E-06, 0.742449
5.474172E-06, 0.7893847
5.484216E-06, 0.6969324
5.494261E-06, 0.7511448
5.504305E-06, 0.6846604
5.514349E-06, 0.716297
5.524394E-06, 0.7094904
5.534438E-06, 0.594649
5.544483E-06, 0.6921903
5.554527E-06, 0.7000704
5.564571E-06, 0.6121998
5.574615E-06, 0.6981829
5.58466E-06, 0.5503351
5.594704E-06, 0.6227665
5.604748E-06, 0.5686023
5.614793E-06, 0.5673642
5.624837E-06, 0.4590132
5.634881E-06, 0.596042
5.644926E-06, 0.4531677
5.65497E-06, 0.509365
5.665015E-06, 0.5185065
5.675059E-06, 0.4016846
5.685103E-06, 0.4556991
5.695148E-06, 0.4212629
5.705192E-06, 0.5126569
5.715237E-06, 0.4555352
5.725281E-06, 0.3559475
5.735325E-06, 0.3420625
5.745369E-06, 0.396945
5.755414E-06, 0.3483872
5.765458E-06, 0.3004081
5.775502E-06, 0.2628358
5.785547E-06, 0.2803865
5.795591E-06, 0.282414
5.805635E-06, 0.3669803
5.81568E-06, 0.2691652
5.825724E-06, 0.332706
5.835769E-06, 0.2157122
5.845813E-06, 0.2788291
5.855857E-06, 0.3037234
5.865902E-06, 0.1916091
5.875946E-06, 0.1858558
5.885991E-06, 0.2155627
5.896035E-06, 0.2435149
5.906079E-06, 0.1622435
5.916123E-06, 0.1906967
5.926168E-06, 0.2071898
5.936212E-06, 0.1562213
5.946256E-06, 0.1423363
5.956301E-06, 0.06092151
5.966345E-06, 0.1050438
5.976389E-06, -0.01722297
5.986434E-06, -0.02961998
5.996478E-06, -0.03511003
6.006523E-06, -0.001745483
6.016567E-06, 0.05184842
6.026611E-06, -0.02241685
6.036656E-06, -0.05087103
6.0467E-06, -0.01960083
6.056744E-06, 0.01985891
6.066789E-06, -0.05588385
6.076833E-06, -0.1210552
6.086877E-06, -0.05018866
6.096922E-06, -0.1196113
6.106966E-06, -0.1907379
6.11701E-06, -0.06995492
6.127055E-06, -0.1602256
6.137099E-06, -0.1039679
6.147143E-06, -0.1672155
6.157188E-06, -0.2545962
6.167232E-06, -0.1862191
6.177277E-06, -0.1994161
6.187321E-06, -0.3064432
6.197365E-06, -0.2217023
6.20741E-06, -0.181496
6.217454E-06, -0.2387078
6.227498E-06, -0.2909325
6.237542E-06, -0.3712412
6.247587E-06, -0.3268437
6.257631E-06, -0.3274339
6.267676E-06, -0.4198844
6.27772E-06, -0.3794082
6.287764E-06, -0.3457589
6.297809E-06, -0.4718116
6.307853E-06, -0.4171127
6.317897E-06, -0.3646974
6.327942E-06, -0.3953708
6.337986E-06, -0.5163468
6.348031E-06, -0.4354587
6.358075E-06, -0.4933035
6.368119E-06, -0.5674019
6.378164E-06, -0.5384607
6.388208E-06, -0.5540287
6.398252E-06, -0.5994485
6.408296E-06, -0.5205392
6.418341E-06, -0.6156027
6.428385E-06, -0.4870531
6.43843E-06, -0.5506278
6.448474E-06, -0.6201015
6.458518E-06, -0.6738135
6.468563E-06, -0.5634521
6.478607E-06, -0.6610914
6.488651E-06, -0.7350844
6.498696E-06, -0.7455129
6.50874E-06, -0.6289644
6.518785E-06, -0.7646441
6.528829E-06, -0.7237577
6.538873E-06, -0.6595871
6.548918E-06, -0.6486485
6.558962E-06, -0.687132
6.569006E-06, -0.8242393
6.57905E-06, -0.795954
6.589095E-06, -0.7091206
6.599139E-06, -0.7712653
6.609183E-06, -0.7759097
6.619228E-06, -0.8959711
6.629272E-06, -0.8774481
6.639317E-06, -0.9435716
6.649361E-06, -0.8453888
6.659405E-06, -0.9263769
6.66945E-06, -0.9293692
6.679494E-06, -0.9994246
6.689539E-06, 0.4938465
6.699583E-06, 0.8312415
6.709627E-06, 0.8284228
6.719672E-06, 0.9373968
6.729716E-06, 0.7888299
6.73976E-06, 0.9153938
6.749804E-06, 0.7552887
6.759849E-06, 0.7586344
6.769893E-06, 0.7822205
6.779937E-06, 0.7504236
6.789982E-06, 0.7047896
6.800026E-06, 0.6909047
6.810071E-06, 0.6810943
6.820115E-06, 0.7666442
6.830159E-06, 0.7610026
6.840204E-06, 0.6776562
6.850248E-06, 0.6948922
6.860293E-06, 0.7128945
6.870337E-06, 0.6006991
6.880381E-06, 0.6313699
6.890426E-06, 0.5559934
6.90047E-06, 0.6162864
6.910514E-06, 0.66677
6.920558E-06, 0.514339
6.930603E-06, 0.6157007
6.940647E-06, 0.6515054
6.950691E-06, 0.474423
6.960736E-06, 0.5473125
6.97078E-06, 0.5672268
6.980825E-06, 0.4970759
6.990869E-06, 0.5131422
7.000913E-06, 0.5329757
7.010958E-06, 0.5046219
7.021002E-06, 0.435099
7.031047E-06, 0.3628833
7.041091E-06, 0.4862668
7.051135E-06, 0.4385997
7.06118E-06, 0.471078
7.071224E-06, 0.4277655
7.081268E-06, 0.3146832
7.091312E-06, 0.2832741
7.101357E-06, 0.2813471
7.111401E-06, 0.3625942
7.121445E-06, 0.3825665
7.13149E-06, 0.3568609
7.141534E-06, 0.347418
7.151579E-06, 0.3127568
7.161623E-06, 0.2771499
7.171667E-06, 0.2969331
7.181712E-06, 0.2125748
7.191756E-06, 0.2910513
7.201801E-06, 0.2929709
7.211845E-06, 0.1344222
7.221889E-06, 0.2489204
7.231934E-06, 0.0938556
7.241978E-06, 0.07500084
7.252022E-06, 0.1609027
7.262066E-06, 0.04225369
7.272111E-06, 0.1104017
7.282155E-06, 0.1585605
7.292199E-06, 0.0005993247
7.302244E-06, 0.04637176
7.312288E-06, 0.01779334
7.322333E-06, -0.0301697
7.332377E-06, 0.01331858
7.342421E-06, 0.06972096
7.352466E-06, 0.06321451
7.36251E-06, -0.0005974453
7.372555E-06, 0.002976898
7.382599E-06, -0.05018647
7.392643E-06, -0.1273635
7.402688E-06, -0.07010153
7.412732E-06, -0.01531613
7.422776E-06, -0.1164647
7.43282E-06, -0.1415505
7.442865E-06, -0.08934408
7.452909E-06, -0.1533003
7.462953E-06, -0.1552346
7.472998E-06, -0.1196127
7.483042E-06, -0.2191089
7.493087E-06, -0.1330215
7.503131E-06, -0.1612671
7.513175E-06, -0.1405921
7.52322E-06, -0.2504941
7.533264E-06, -0.1626785
7.543309E-06, -0.2242105
7.553353E-06, -0.2380949
7.563397E-06, -0.3382956
7.573442E-06, -0.3289348
7.583486E-06, -0.2371257
7.59353E-06, -0.3580209
7.603574E-06, -0.3072679
7.613619E-06, -0.3400362
7.623663E-06, -0.371783
7.633707E-06, -0.4493481
7.643752E-06, -0.4051622
7.653796E-06, -0.3766923
7.663841E-06, -0.418461
7.673885E-06, -0.5045242
7.68393E-06, -0.4446606
7.693973E-06, -0.474586
7.704018E-06, -0.4175525
7.714062E-06, -0.4480065
7.724107E-06, -0.540593
7.734151E-06, -0.4848386
7.744195E-06, -0.4542606
7.75424E-06, -0.5766132
7.764284E-06, -0.5385328
7.774329E-06, -0.5506281
7.784372E-06, -0.6599281
7.794417E-06, -0.6829647
7.804461E-06, -0.6590335
7.814506E-06, -0.5514544
7.82455E-06, -0.5771905
7.834595E-06, -0.6899413
7.844639E-06, -0.6289646
7.854684E-06, -0.6310291
7.864727E-06, -0.6682738
7.874772E-06, -0.6869524
7.884816E-06, -0.7964695
7.894861E-06, -0.7968003
7.904905E-06, -0.7203705
7.914949E-06, -0.7021543
7.924994E-06, -0.862712
7.935038E-06, -0.791985
7.945083E-06, -0.80587
7.955126E-06, -0.8272883
7.965171E-06, -0.8071225
7.975215E-06, -0.7761628
7.98526E-06, -0.8971336
7.995304E-06, -0.801382
8.005349E-06, -0.9815558
8.015393E-06, -0.8870043
8.025438E-06, 0.5196207
8.035481E-06, 0.9158041
8.045526E-06, 0.9400254
8.05557E-06, 0.9619956
8.065615E-06, 0.9431779
8.075659E-06, 0.9158701
8.085703E-06, 0.7516596
8.095748E-06, 0.8419484
8.105792E-06, 0.8685359
8.115837E-06, 0.8196614
8.12588E-06, 0.7173443
8.135925E-06, 0.8026574
8.145969E-06, 0.7805296
8.156014E-06, 0.7810398
8.166058E-06, 0.7226619
8.176103E-06, 0.6824303
8.186147E-06, 0.7484809
8.196192E-06, 0.6572564
8.206235E-06, 0.643006
8.21628E-06, 0.5730346
8.226324E-06, 0.6312119
8.236369E-06, 0.7063844
8.246413E-06, 0.6336758
8.256457E-06, 0.6512871
8.266502E-06, 0.5225916
8.276546E-06, 0.6235171
8.286591E-06, 0.6186082
8.296634E-06, 0.564252
8.306679E-06, 0.4572241
8.316723E-06, 0.5679783
8.326768E-06, 0.5349149
8.336812E-06, 0.5682864
8.346857E-06, 0.5148712
8.356901E-06, 0.4313467
8.366946E-06, 0.4276512
8.376989E-06, 0.369859
8.387034E-06, 0.459843
8.397078E-06, 0.3842592
8.407123E-06, 0.4283783
8.417167E-06, 0.3019459
8.427211E-06, 0.396066
8.437256E-06, 0.3502297
8.4473E-06, 0.3688559
8.457345E-06, 0.3403214
8.467388E-06, 0.3410871
8.477433E-06, 0.3143243
8.487477E-06, 0.2783467
8.497522E-06, 0.3485107
8.507566E-06, 0.1721243
8.517611E-06, 0.1499423
8.527655E-06, 0.2054936
8.5377E-06, 0.2202422
8.547743E-06, 0.2816377
8.557788E-06, 0.1462885
8.567832E-06, 0.229833
8.577877E-06, 0.1137684
8.587921E-06, 0.1157959
8.597965E-06, 0.06499746
8.60801E-06, 0.1624724
8.618054E-06, 0.1279404
8.628098E-06, 0.1284519
8.638142E-06, 0.02240674
8.648187E-06, 0.038876
8.658231E-06, -0.03738494
8.668276E-06, -0.05472638
8.67832E-06, -0.009583063
8.688365E-06, 0.06136644
8.698409E-06, 0.01865133
8.708454E-06, -0.05824198
8.718497E-06, 0.01971268
8.728542E-06, -0.02047926
8.738586E-06, -0.02241861
8.748631E-06, -0.1219147
8.758675E-06, -0.03476848
8.768719E-06, -0.02876266
8.778764E-06, -0.1039938
8.788808E-06, -0.0774824
8.798852E-06, -0.1711348
8.808896E-06, -0.1374856
8.818941E-06, -0.1377168
8.828985E-06, -0.195065
8.83903E-06, -0.2943729
8.849074E-06, -0.2088205
8.859119E-06, -0.3088055
8.869163E-06, -0.3257438
8.879208E-06, -0.2005985
8.889251E-06, -0.3000842
8.899296E-06, -0.2235883
8.90934E-06, -0.2374734
8.919385E-06, -0.3386226
8.929429E-06, -0.2933832
8.939473E-06, -0.2655562
8.949518E-06, -0.3177099
8.959562E-06, -0.4507076
8.969606E-06, -0.461538
8.97965E-06, -0.4746917
8.989695E-06, -0.4885767
8.999739E-06, -0.4497014
9.009784E-06, -0.404462
9.019828E-06, -0.4805881
9.029873E-06, -0.5433602
9.039917E-06, -0.5655248
9.049962E-06, -0.4642358
9.060005E-06, -0.5739477
9.07005E-06, -0.473386
9.080094E-06, -0.4790837
9.090139E-06, -0.5102521
9.100183E-06, -0.5241371
9.110227E-06, -0.6079489
9.120272E-06, -0.6576216
9.130316E-06, -0.5783977
9.14036E-06, -0.5907614
9.150404E-06, -0.6046464
9.160449E-06, -0.7303205
9.170493E-06, -0.6739651
9.180538E-06, -0.6708481
9.190582E-06, -0.6732729
9.200627E-06, -0.665342
9.210671E-06, -0.7877876
9.220716E-06, -0.7263881
9.230759E-06, -0.6817887
9.240804E-06, -0.7185248
9.250848E-06, -0.6928536
9.260893E-06, -0.7411793
9.270937E-06, -0.8265405
9.280981E-06, -0.8058696
9.291026E-06, -0.840584
9.30107E-06, -0.8249232
9.311114E-06, -0.9366766
9.321158E-06, -0.8277403
9.331203E-06, -0.853571
9.341247E-06, -0.8629137
9.351292E-06, -1.00255
9.361336E-06, 0.438948
9.371381E-06, 0.9421177
9.381425E-06, 0.841917
9.39147E-06, 0.8805484
9.401513E-06, 0.7778264
9.411558E-06, 0.8761091
9.421602E-06, 0.8324147
9.431647E-06, 0.7961056
9.441691E-06, 0.8742155
9.451735E-06, 0.8270565
9.46178E-06, 0.8278093
9.471824E-06, 0.7770041
9.481868E-06, 0.7791407
9.491912E-06, 0.6563438
9.501957E-06, 0.8067113
9.512001E-06, 0.7308699
9.522046E-06, 0.6786128
9.53209E-06, 0.6400693
9.542135E-06, 0.7348901
9.552179E-06, 0.7084239
9.562224E-06, 0.6737627
9.572267E-06, 0.5457795
9.582312E-06, 0.571969
9.592356E-06, 0.5628341
9.6024E-06, 0.5021925
9.612445E-06, 0.6212066
9.622489E-06, 0.5341756
9.632534E-06, 0.576569
9.642578E-06, 0.4548615
9.652622E-06, 0.4417092
9.662666E-06, 0.4203011
9.672711E-06, 0.5210302
9.682755E-06, 0.4452321
9.6928E-06, 0.397992
9.702844E-06, 0.5001513
9.712889E-06, 0.3583991
9.722933E-06, 0.3917608
9.732977E-06, 0.3248585
9.743021E-06, 0.3078049
9.753066E-06, 0.2887914
9.76311E-06, 0.3397879
9.773154E-06, 0.3796582
9.783199E-06, 0.2730282
9.793243E-06, 0.3807182
9.803288E-06, 0.3345988
9.813332E-06, 0.3198065
9.823376E-06, 0.3127576
9.83342E-06, 0.2669213
9.843465E-06, 0.250577
9.853509E-06, 0.2275106
9.863554E-06, 0.2740851
9.873598E-06, 0.2851691
9.883643E-06, 0.2076752
9.893687E-06, 0.2032446
9.903731E-06, 0.2184671
9.913775E-06, 0.1502325
9.92382E-06, 0.1363474
9.933864E-06, 0.07794587
9.943908E-06, 0.02858274
9.953953E-06, 0.08970186
9.963997E-06, 0.02273665
9.974042E-06, 0.03198646
9.984086E-06, 0.03207103
9.99413E-06, 0.093049
1.000417E-05, -0.01924795
1.001422E-05, 0.0823022
1.002426E-05, 0.05139391
1.003431E-05, 0.008857042
1.004435E-05, -0.02466138
1.00544E-05, 0.04559417
1.006444E-05, 0.02668639
1.007448E-05, -0.02612688
1.008453E-05, -0.07002115
1.009457E-05, -0.1219782
1.010462E-05, -0.1294807
1.011466E-05, -0.1334959
1.012471E-05, -0.1167949
1.013475E-05, -0.1201971
1.01448E-05, -0.1896714
1.015484E-05, -0.2182498
1.016488E-05, -0.2354012
1.017493E-05, -0.1631303
1.018497E-05, -0.2490108
1.019502E-05, -0.1841944
1.020506E-05, -0.19967
1.021511E-05, -0.2502724
1.022515E-05, -0.3567372
1.02352E-05, -0.3573569
1.024524E-05, -0.2207681
1.025528E-05, -0.3951673
1.026533E-05, -0.4050604
1.027537E-05, -0.3038246
1.028542E-05, -0.3841076
1.029546E-05, -0.4435794
1.030551E-05, -0.4144739
1.031555E-05, -0.443675
1.032559E-05, -0.447018
1.033564E-05, -0.4170929
1.034568E-05, -0.4700126
1.035573E-05, -0.3813038
1.036577E-05, -0.4031915
1.037582E-05, -0.5090714
1.038586E-05, -0.523323
1.03959E-05, -0.4453231
1.040595E-05, -0.4920056
1.041599E-05, -0.5123767
1.042604E-05, -0.6283394
1.043608E-05, -0.5725355
1.044613E-05, -0.5621937
1.045617E-05, -0.5574468
1.046621E-05, -0.5710804
1.047626E-05, -0.6333511
1.04863E-05, -0.5540058
1.049635E-05, -0.6903502
1.050639E-05, -0.6371151
1.051644E-05, -0.6478212
1.052648E-05, -0.7772782
1.053653E-05, -0.7423429
1.054657E-05, -0.6396964
1.055661E-05, -0.7663695
1.056666E-05, -0.8103551
1.05767E-05, -0.8450998
1.058675E-05, -0.774443
1.059679E-05, -0.7780993
1.060684E-05, -0.8456103
1.061688E-05, -0.8160982
1.062692E-05, -0.9158018
1.063697E-05, -0.9190078
1.064701E-05, -0.8839629
1.065706E-05, -0.8520047
1.06671E-05, -0.8132337
1.067715E-05, -0.8592186
1.068719E-05, -0.9766087
1.069723E-05, 0.5124221
1.070728E-05, 0.9705093
1.071732E-05, 0.8853744
1.072737E-05, 0.8591158
1.073741E-05, 0.8396423
1.074746E-05, 0.7742133
1.07575E-05, 0.794127
1.076755E-05, 0.8485649
1.077759E-05, 0.8555797
1.078763E-05, 0.7156212
1.079768E-05, 0.8407665
1.080772E-05, 0.8390651
1.081777E-05, 0.8122077
1.082781E-05, 0.6581647
1.083786E-05, 0.7844377
1.08479E-05, 0.747118
1.085794E-05, 0.6730247
1.086799E-05, 0.607413
1.087803E-05, 0.6657962
1.088808E-05, 0.6958851
1.089812E-05, 0.5758236
1.090817E-05, 0.5870723
1.091821E-05, 0.64499
1.092825E-05, 0.6028523
1.09383E-05, 0.6334221
1.094834E-05, 0.5500087
1.095839E-05, 0.5176334
1.096843E-05, 0.4786298
1.097848E-05, 0.59005
1.098852E-05, 0.4419154
1.099857E-05, 0.4184225
1.100861E-05, 0.4992582
1.101865E-05, 0.5190912
1.10287E-05, 0.542899
1.103874E-05, 0.4195312
1.104879E-05, 0.4056461
1.105883E-05, 0.445678
1.106888E-05, 0.3758073
1.107892E-05, 0.3663881
1.108897E-05, 0.344419
1.109901E-05, 0.3742944
1.110905E-05, 0.4084886
1.11191E-05, 0.3465244
1.112914E-05, 0.2397976
1.113919E-05, 0.2229707
1.114923E-05, 0.2703632
1.115928E-05, 0.2148172
1.116932E-05, 0.1847721
1.117936E-05, 0.2557309
1.118941E-05, 0.2793399
1.119945E-05, 0.2763964
1.12095E-05, 0.1870545
1.121954E-05, 0.1675347
1.122959E-05, 0.1570352
1.123963E-05, 0.09385537
1.124967E-05, 0.1494765
1.125972E-05, 0.2211644
1.126976E-05, 0.04353236
1.127981E-05, 0.09846033
1.128985E-05, 0.1441997
1.12999E-05, 0.003754981
1.130994E-05, -0.002606981
1.131998E-05, -0.01649201
1.133003E-05, 0.06262445
1.134007E-05, -0.04804667
1.135012E-05, -0.06391761
1.136016E-05, 0.0823169
1.137021E-05, -0.004374485
1.138025E-05, -0.02466105
1.13903E-05, -0.05018669
1.140034E-05, -0.005282044
