Seconds,Volts
1.216806E-06, 1.909559E-08
1.234189E-06, 0.02952579
1.251572E-06, 0.05881384
1.268955E-06, 0.08762836
1.286338E-06, 0.1157373
1.303721E-06, 0.1429147
1.321104E-06, 0.1689411
1.338487E-06, 0.1936074
1.35587E-06, 0.2167148
1.373253E-06, 0.2380774
1.390636E-06, 0.2575231
1.408019E-06, 0.2748954
1.425402E-06, 0.2900544
1.442785E-06, 0.3028781
1.460168E-06, 0.3132631
1.477551E-06, 0.321126
1.494934E-06, 0.3264033
1.512317E-06, 0.3290527
1.5297E-06, 0.3290527
1.547083E-06, 0.3264033
1.564465E-06, 0.321126
1.581848E-06, 0.3132631
1.599231E-06, 0.302878
1.616614E-06, 0.2900544
1.633997E-06, 0.2748953
1.65138E-06, 0.257523
1.668763E-06, 0.2380773
1.686146E-06, 0.2167146
1.703529E-06, 0.1936071
1.720912E-06, 0.1689408
1.738295E-06, 0.1429144
1.755678E-06, 0.1157372
1.773061E-06, 0.08762822
1.790444E-06, 0.0588137
1.807827E-06, 0.02952565
1.82521E-06, -1.253245E-07
1.842593E-06, -0.0295259
1.859976E-06, -0.05881395
1.877359E-06, -0.08762846
1.894742E-06, -0.1157374
1.912125E-06, -0.1429148
1.929508E-06, -0.1689412
1.946891E-06, -0.1936075
1.964273E-06, -0.2167149
1.981656E-06, -0.2380775
1.999039E-06, -0.2575232
2.016422E-06, -0.2748955
2.033805E-06, -0.2900545
2.051188E-06, -0.3028781
2.068571E-06, -0.3132632
2.085954E-06, -0.321126
2.103337E-06, -0.3264033
2.12072E-06, -0.3290527
2.138103E-06, -0.3290527
2.155486E-06, -0.3264033
2.172869E-06, -0.3211259
2.190252E-06, -0.3132631
2.207635E-06, -0.302878
2.225018E-06, -0.2900543
2.242401E-06, -0.2748953
2.259784E-06, -0.257523
2.277166E-06, -0.2380772
2.294549E-06, -0.2167146
2.311932E-06, -0.1936072
2.329315E-06, -0.1689409
2.346698E-06, -0.1429144
2.364081E-06, -0.1157373
2.381464E-06, -0.0876283
2.398847E-06, -0.05881379
2.41623E-06, -0.02952574
2.433613E-06, 3.819117E-08
2.450996E-06, 0.02952581
2.468379E-06, 0.05881387
2.485762E-06, 0.08762838
2.503145E-06, 0.1157374
2.520528E-06, 0.1429145
2.537911E-06, 0.168941
2.555294E-06, 0.1936072
2.572677E-06, 0.2167147
2.590059E-06, 0.2380773
2.607443E-06, 0.2575232
2.624826E-06, 0.2748955
2.642209E-06, 0.2900545
2.659591E-06, 0.3028782
2.676974E-06, 0.3132632
2.694357E-06, 0.321126
2.71174E-06, 0.3264033
2.729123E-06, 0.3290527
2.746506E-06, 0.3290527
2.763889E-06, 0.3264033
2.781272E-06, 0.3211259
2.798655E-06, 0.313263
2.816038E-06, 0.3028779
2.833421E-06, 0.2900543
2.850804E-06, 0.2748952
2.868187E-06, 0.2575229
2.88557E-06, 0.2380771
2.902953E-06, 0.2167145
2.920336E-06, 0.1936071
2.937719E-06, 0.1689408
2.955102E-06, 0.1429143
2.972484E-06, 0.1157372
2.989867E-06, 0.08762821
3.00725E-06, 0.05881368
3.024633E-06, 0.02952563
3.042016E-06, -1.4442E-07
3.059399E-06, -0.02952592
3.076782E-06, -0.05881397
3.094165E-06, -0.08762848
3.111548E-06, -0.1157375
3.128931E-06, -0.1429146
3.146314E-06, -0.1689411
3.163697E-06, -0.1936073
3.18108E-06, -0.2167148
3.198463E-06, -0.2380773
3.215846E-06, -0.2575231
3.233229E-06, -0.2748954
3.250612E-06, -0.2900544
3.267995E-06, -0.3028781
3.285377E-06, -0.3132631
3.30276E-06, -0.321126
3.320143E-06, -0.3264033
3.337526E-06, -0.3290527
3.354909E-06, -0.3290526
3.372292E-06, -0.3264033
3.389675E-06, -0.3211259
3.407058E-06, -0.313263
3.424441E-06, -0.3028779
3.441824E-06, -0.2900542
3.459207E-06, -0.2748952
3.47659E-06, -0.2575228
3.493973E-06, -0.2380771
3.511356E-06, -0.2167145
3.528739E-06, -0.193607
3.546122E-06, -0.1689407
3.563505E-06, -0.1429142
3.580888E-06, -0.1157371
3.598271E-06, -0.0876281
3.615654E-06, -0.05881358
3.633037E-06, -0.02952553
3.65042E-06, 2.506489E-07
3.667803E-06, 0.02952603
3.685185E-06, 0.05881407
3.702568E-06, 0.08762859
3.719951E-06, 0.1157376
3.737334E-06, 0.1429147
3.754717E-06, 0.1689412
3.7721E-06, 0.1936074
3.789483E-06, 0.2167148
3.806866E-06, 0.2380774
3.824249E-06, 0.2575234
3.841632E-06, 0.2748954
3.859015E-06, 0.2900546
3.876398E-06, 0.3028781
3.893781E-06, 0.3132633
3.911164E-06, 0.321126
3.928547E-06, 0.3264034
3.94593E-06, 0.3290527
3.963313E-06, 0.3290526
3.980696E-06, 0.3264033
3.998079E-06, 0.3211259
4.015461E-06, 0.3132631
4.032845E-06, 0.3028778
4.050227E-06, 0.2900543
4.06761E-06, 0.2748951
4.084993E-06, 0.257523
4.102376E-06, 0.238077
4.119759E-06, 0.2167147
4.137142E-06, 0.1936069
4.154525E-06, 0.168941
4.171908E-06, 0.1429141
4.189291E-06, 0.1157374
4.206674E-06, 0.087628
4.224057E-06, 0.05881386
4.24144E-06, 0.02952542
4.258823E-06, 2.984652E-08
4.276206E-06, -0.02952613
4.293589E-06, -0.0588138
4.310972E-06, -0.08762868
4.328354E-06, -0.1157373
4.345738E-06, -0.1429148
4.36312E-06, -0.1689409
4.380503E-06, -0.1936075
4.397886E-06, -0.2167146
4.415269E-06, -0.2380775
4.432652E-06, -0.257523
4.450035E-06, -0.2748955
4.467418E-06, -0.2900547
4.484801E-06, -0.3028781
4.502184E-06, -0.3132633
4.519567E-06, -0.321126
4.53695E-06, -0.3264034
4.554333E-06, -0.3290527
4.571716E-06, -0.3290526
4.589099E-06, -0.3264033
4.606482E-06, -0.3211258
4.623865E-06, -0.3132631
4.641248E-06, -0.3028778
4.658631E-06, -0.2900543
4.676014E-06, -0.274895
4.693396E-06, -0.2575229
4.71078E-06, -0.2380769
4.728162E-06, -0.2167146
4.745546E-06, -0.1936068
4.762928E-06, -0.1689409
4.780311E-06, -0.1429141
4.797694E-06, -0.1157373
4.815077E-06, -0.0876279
4.83246E-06, -0.05881375
4.849843E-06, -0.02952531
4.867226E-06, 7.638235E-08
4.884609E-06, 0.02952624
4.901992E-06, 0.0588139
4.919375E-06, 0.08762879
4.936758E-06, 0.1157374
4.954141E-06, 0.1429149
4.971524E-06, 0.168941
4.988907E-06, 0.1936076
5.006289E-06, 0.2167147
5.023673E-06, 0.2380776
5.041055E-06, 0.257523
5.058439E-06, 0.2748955
5.075821E-06, 0.2900544
5.093204E-06, 0.3028782
5.110587E-06, 0.3132631
5.12797E-06, 0.321126
5.145353E-06, 0.3264033
5.162736E-06, 0.3290527
5.180119E-06, 0.3290527
5.197502E-06, 0.3264033
5.214885E-06, 0.3211258
5.232268E-06, 0.313263
5.249651E-06, 0.3028778
5.267034E-06, 0.2900542
5.284417E-06, 0.274895
5.3018E-06, 0.2575229
5.319183E-06, 0.2380769
5.336566E-06, 0.2167145
5.353949E-06, 0.1936067
5.371332E-06, 0.1689408
5.388715E-06, 0.142914
5.406097E-06, 0.1157372
5.423481E-06, 0.0876278
5.440863E-06, 0.05881365
5.458247E-06, 0.02952521
5.475629E-06, -1.826112E-07
5.493012E-06, -0.02952634
5.510395E-06, -0.05881401
5.527778E-06, -0.08762889
5.545161E-06, -0.1157375
5.562544E-06, -0.142915
5.579927E-06, -0.1689411
5.59731E-06, -0.1936077
5.614693E-06, -0.2167148
5.632076E-06, -0.2380776
5.649459E-06, -0.2575231
5.666842E-06, -0.2748956
5.684225E-06, -0.2900544
5.701608E-06, -0.3028782
5.71899E-06, -0.3132631
5.736374E-06, -0.3211261
5.753756E-06, -0.3264033
5.77114E-06, -0.3290527
5.788522E-06, -0.3290527
5.805905E-06, -0.3264033
5.823288E-06, -0.321126
5.840671E-06, -0.313263
5.858054E-06, -0.302878
5.875437E-06, -0.2900542
5.89282E-06, -0.2748953
5.910203E-06, -0.2575228
5.927586E-06, -0.2380773
5.944969E-06, -0.2167144
5.962352E-06, -0.1936067
5.979735E-06, -0.1689407
5.997118E-06, -0.1429139
6.014501E-06, -0.1157371
6.031884E-06, -0.08762769
6.049267E-06, -0.05881354
6.06665E-06, -0.0295251
6.084033E-06, 2.888401E-07
6.101416E-06, 0.02952645
6.118798E-06, 0.05881411
6.136182E-06, 0.087629
6.153564E-06, 0.1157376
6.170947E-06, 0.1429151
6.18833E-06, 0.1689412
6.205713E-06, 0.1936077
6.223096E-06, 0.2167149
6.240479E-06, 0.2380777
6.257862E-06, 0.2575232
6.275245E-06, 0.2748957
6.292628E-06, 0.2900545
6.310011E-06, 0.3028783
6.327394E-06, 0.3132632
6.344777E-06, 0.3211261
6.36216E-06, 0.3264033
6.379543E-06, 0.3290527
6.396926E-06, 0.3290527
6.414309E-06, 0.3264033
6.431691E-06, 0.321126
6.449075E-06, 0.3132629
6.466457E-06, 0.302878
6.48384E-06, 0.2900541
6.501223E-06, 0.2748953
6.518606E-06, 0.2575227
6.535989E-06, 0.2380772
6.553372E-06, 0.2167144
6.570755E-06, 0.1936072
6.588138E-06, 0.1689406
6.605521E-06, 0.1429145
6.622904E-06, 0.115737
6.640287E-06, 0.08762833
6.65767E-06, 0.05881344
6.675053E-06, 0.02952577
6.692436E-06, -3.95069E-07
6.709819E-06, -0.02952655
6.727202E-06, -0.05881422
6.744585E-06, -0.08762909
6.761968E-06, -0.1157377
6.779351E-06, -0.1429152
6.796733E-06, -0.1689413
6.814117E-06, -0.1936078
6.831499E-06, -0.2167149
6.848883E-06, -0.2380778
6.866265E-06, -0.2575232
6.883648E-06, -0.2748957
6.901031E-06, -0.2900545
6.918414E-06, -0.3028783
6.935797E-06, -0.3132632
6.95318E-06, -0.3211261
6.970563E-06, -0.3264033
6.987946E-06, -0.3290527
7.005329E-06, -0.3290527
7.022712E-06, -0.3264032
7.040095E-06, -0.3211259
7.057478E-06, -0.3132629
7.074861E-06, -0.302878
7.092244E-06, -0.2900541
7.109626E-06, -0.2748953
7.12701E-06, -0.2575227
7.144392E-06, -0.2380772
7.161776E-06, -0.2167143
7.179158E-06, -0.1936071
7.196541E-06, -0.1689405
7.213924E-06, -0.1429144
7.231307E-06, -0.1157369
7.24869E-06, -0.08762823
7.266073E-06, -0.05881333
7.283456E-06, -0.02952566
7.300839E-06, 5.012978E-07
7.318222E-06, 0.02952589
7.335605E-06, 0.05881432
7.352988E-06, 0.08762845
7.370371E-06, 0.1157378
7.387754E-06, 0.1429146
7.405137E-06, 0.1689414
7.42252E-06, 0.1936079
7.439903E-06, 0.216715
7.457286E-06, 0.2380779
7.474669E-06, 0.2575233
7.492052E-06, 0.2748958
7.509434E-06, 0.2900546
7.526818E-06, 0.3028784
7.5442E-06, 0.3132632
7.561584E-06, 0.3211261
7.578966E-06, 0.3264034
7.596349E-06, 0.3290527
7.613732E-06, 0.3290527
7.631115E-06, 0.3264032
7.648498E-06, 0.3211257
7.665881E-06, 0.3132631
7.683264E-06, 0.3028779
7.700647E-06, 0.290054
7.71803E-06, 0.2748947
7.735413E-06, 0.2575231
7.752796E-06, 0.2380771
7.770179E-06, 0.2167142
7.787562E-06, 0.1936064
7.804944E-06, 0.1689411
7.822327E-06, 0.1429143
7.839711E-06, 0.1157368
7.857094E-06, 0.08762739
7.874476E-06, 0.05881399
7.891859E-06, 0.02952556
7.909242E-06, -6.075267E-07
7.926626E-06, -0.02952677
7.944008E-06, -0.05881367
7.961391E-06, -0.08762856
7.978774E-06, -0.1157379
7.996157E-06, -0.1429154
8.01354E-06, -0.1689408
8.030923E-06, -0.1936074
8.048306E-06, -0.2167151
8.065689E-06, -0.2380779
8.083071E-06, -0.2575229
8.100455E-06, -0.2748954
8.117838E-06, -0.2900546
8.135221E-06, -0.3028784
8.152603E-06, -0.313263
8.169986E-06, -0.321126
8.18737E-06, -0.3264034
8.204753E-06, -0.3290527
8.222136E-06, -0.3290526
8.239518E-06, -0.3264033
8.256901E-06, -0.3211259
8.274284E-06, -0.3132629
8.291668E-06, -0.3028776
8.30905E-06, -0.2900544
8.326433E-06, -0.2748951
8.343816E-06, -0.2575226
8.361199E-06, -0.2380765
8.378582E-06, -0.2167147
8.395965E-06, -0.1936069
8.413348E-06, -0.1689403
8.430731E-06, -0.1429135
8.448113E-06, -0.1157374
8.465497E-06, -0.08762803
8.48288E-06, -0.05881312
8.500263E-06, -0.02952468
8.517645E-06, -5.969304E-08
8.535028E-06, 0.0295261
8.552412E-06, 0.05881453
8.569795E-06, 0.08762941
8.587177E-06, 0.1157373
8.60456E-06, 0.1429148
8.621943E-06, 0.1689416
8.639327E-06, 0.1936081
8.656709E-06, 0.2167146
8.674092E-06, 0.2380775
8.691475E-06, 0.2575234
8.708858E-06, 0.2748959
8.726241E-06, 0.2900543
8.743624E-06, 0.3028781
8.761007E-06, 0.3132633
8.77839E-06, 0.3211262
8.795772E-06, 0.3264033
8.813156E-06, 0.3290527
8.830539E-06, 0.3290526
8.847922E-06, 0.3264032
8.865304E-06, 0.321126
8.882687E-06, 0.3132631
8.90007E-06, 0.3028778
8.917454E-06, 0.2900539
8.934837E-06, 0.2748946
8.952219E-06, 0.257523
8.969602E-06, 0.238077
8.986985E-06, 0.216714
9.004369E-06, 0.1936062
9.021751E-06, 0.1689409
9.039134E-06, 0.1429141
9.056517E-06, 0.1157366
9.0739E-06, 0.08762718
9.091283E-06, 0.05881378
9.108666E-06, 0.02952534
9.126049E-06, -8.199845E-07
9.143432E-06, -0.02952698
9.160814E-06, -0.05881387
9.178198E-06, -0.08762876
9.195581E-06, -0.1157381
9.212964E-06, -0.1429156
9.230346E-06, -0.168941
9.247729E-06, -0.1936076
9.265113E-06, -0.2167153
9.282496E-06, -0.2380781
9.299878E-06, -0.257523
9.317261E-06, -0.2748955
9.334644E-06, -0.2900547
9.352028E-06, -0.3028785
9.36941E-06, -0.3132631
9.386793E-06, -0.321126
9.404176E-06, -0.3264034
9.421559E-06, -0.3290527
9.438942E-06, -0.3290527
9.456325E-06, -0.3264033
9.473708E-06, -0.3211258
9.491091E-06, -0.3132628
9.508473E-06, -0.3028781
9.525857E-06, -0.2900543
9.54324E-06, -0.274895
9.560623E-06, -0.2575224
9.578005E-06, -0.2380774
9.595388E-06, -0.2167145
9.612771E-06, -0.1936068
9.630155E-06, -0.1689401
9.647538E-06, -0.1429133
9.66492E-06, -0.1157372
9.682303E-06, -0.08762782
9.699686E-06, -0.05881292
9.71707E-06, -0.02952447
9.734452E-06, 1.527647E-07
9.751835E-06, 0.02952631
9.769218E-06, 0.05881474
9.786601E-06, 0.08762961
9.803984E-06, 0.1157375
9.821367E-06, 0.142915
9.83875E-06, 0.1689417
9.856133E-06, 0.1936083
9.873515E-06, 0.2167148
9.890899E-06, 0.2380776
9.908282E-06, 0.2575236
9.925665E-06, 0.274896
9.943047E-06, 0.2900544
9.96043E-06, 0.3028782
9.977814E-06, 0.3132634
9.995197E-06, 0.3211263
1.001258E-05, 0.3264033
1.002996E-05, 0.3290527
1.004735E-05, 0.3290526
1.006473E-05, 0.3264032
1.008211E-05, 0.321126
1.009949E-05, 0.313263
1.011688E-05, 0.3028778
1.013426E-05, 0.2900538
1.015164E-05, 0.2748954
1.016903E-05, 0.2575228
1.018641E-05, 0.2380768
1.020379E-05, 0.2167139
1.022117E-05, 0.1936073
1.023856E-05, 0.1689407
1.025594E-05, 0.1429139
1.027332E-05, 0.1157364
1.029071E-05, 0.08762847
1.030809E-05, 0.05881357
1.032547E-05, 0.02952513
1.034286E-05, -1.032442E-06
1.036024E-05, -0.02952565
1.037762E-05, -0.05881408
1.0395E-05, -0.08762897
1.041239E-05, -0.1157383
1.042977E-05, -0.1429157
1.044715E-05, -0.1689412
1.046454E-05, -0.1936077
1.048192E-05, -0.2167154
1.04993E-05, -0.2380782
1.051668E-05, -0.2575231
1.053407E-05, -0.2748957
1.055145E-05, -0.2900548
1.056883E-05, -0.3028786
1.058622E-05, -0.3132631
1.06036E-05, -0.3211261
1.062098E-05, -0.3264034
1.063837E-05, -0.3290527
1.065575E-05, -0.3290527
1.067313E-05, -0.3264033
1.069051E-05, -0.3211258
1.07079E-05, -0.3132627
1.072528E-05, -0.302878
1.074266E-05, -0.2900541
1.076005E-05, -0.2748949
1.077743E-05, -0.2575223
1.079481E-05, -0.2380773
1.081219E-05, -0.2167144
1.082958E-05, -0.1936066
1.084696E-05, -0.16894
1.086434E-05, -0.1429145
1.088173E-05, -0.115737
1.089911E-05, -0.08762762
1.091649E-05, -0.05881271
1.093388E-05, -0.0295258
1.095126E-05, 3.652224E-07
1.096864E-05, 0.02952652
1.098602E-05, 0.05881495
1.100341E-05, 0.08762832
1.102079E-05, 0.1157377
1.103817E-05, 0.1429151
1.105556E-05, 0.1689419
1.107294E-05, 0.1936072
1.109032E-05, 0.2167149
1.110771E-05, 0.2380778
1.112509E-05, 0.2575237
1.114247E-05, 0.2748961
1.115985E-05, 0.2900545
1.117724E-05, 0.3028783
1.119462E-05, 0.3132634
1.1212E-05, 0.3211263
1.122939E-05, 0.3264033
1.124677E-05, 0.3290527
1.126415E-05, 0.3290526
1.128154E-05, 0.3264031
1.129892E-05, 0.3211259
1.13163E-05, 0.3132629
1.133368E-05, 0.3028777
1.135107E-05, 0.2900537
1.136845E-05, 0.2748953
1.138583E-05, 0.2575227
1.140322E-05, 0.2380767
1.14206E-05, 0.2167137
1.143798E-05, 0.1936071
1.145536E-05, 0.1689405
1.147275E-05, 0.1429137
1.149013E-05, 0.1157362
1.150751E-05, 0.08762826
1.15249E-05, 0.05881336
1.154228E-05, 0.02952492
1.155966E-05, -1.2449E-06
1.157704E-05, -0.02952586
1.159443E-05, -0.05881429
1.161181E-05, -0.08762917
1.162919E-05, -0.1157385
1.164658E-05, -0.1429145
1.166396E-05, -0.1689413
1.168134E-05, -0.1936079
1.169873E-05, -0.2167156
1.171611E-05, -0.2380773
1.173349E-05, -0.2575233
1.175087E-05, -0.2748958
1.176826E-05, -0.2900549
1.178564E-05, -0.302878
1.180302E-05, -0.3132632
1.182041E-05, -0.3211261
1.183779E-05, -0.3264035
1.185517E-05, -0.3290527
1.187255E-05, -0.3290527
1.188994E-05, -0.3264032
1.190732E-05, -0.3211257
1.19247E-05, -0.3132627
1.194209E-05, -0.3028779
1.195947E-05, -0.2900541
1.197685E-05, -0.2748948
1.199424E-05, -0.2575221
1.201162E-05, -0.2380771
1.2029E-05, -0.2167142
1.204638E-05, -0.1936064
1.206377E-05, -0.1689398
1.208115E-05, -0.1429143
1.209853E-05, -0.1157368
1.211592E-05, -0.08762741
1.21333E-05, -0.0588125
1.215068E-05, -0.02952559
1.216807E-05, 5.776802E-07
1.218545E-05, 0.02952674
1.220283E-05, 0.05881516
1.222021E-05, 0.08762853
1.22376E-05, 0.1157379
1.225498E-05, 0.1429153
1.227236E-05, 0.1689421
1.228975E-05, 0.1936074
1.230713E-05, 0.2167151
1.232451E-05, 0.2380779
1.234189E-05, 0.2575238
1.235928E-05, 0.2748954
1.237666E-05, 0.2900546
1.239404E-05, 0.3028784
1.241143E-05, 0.3132635
1.242881E-05, 0.321126
1.244619E-05, 0.3264034
1.246358E-05, 0.3290527
1.248096E-05, 0.3290526
1.249834E-05, 0.3264033
1.251572E-05, 0.3211259
1.253311E-05, 0.3132629
1.255049E-05, 0.3028776
1.256787E-05, 0.2900544
1.258526E-05, 0.2748951
1.260264E-05, 0.2575226
1.262002E-05, 0.2380765
1.263741E-05, 0.2167136
1.265479E-05, 0.193607
1.267217E-05, 0.1689404
1.268955E-05, 0.1429135
1.270694E-05, 0.115736
1.272432E-05, 0.08762806
1.27417E-05, 0.05881315
1.275909E-05, 0.02952471
1.277647E-05, -1.457358E-06
1.279385E-05, -0.02952607
1.281123E-05, -0.0588145
1.282862E-05, -0.08762938
1.2846E-05, -0.1157387
1.286338E-05, -0.1429147
1.288077E-05, -0.1689415
1.289815E-05, -0.1936081
1.291553E-05, -0.2167158
1.293291E-05, -0.2380775
1.29503E-05, -0.2575234
1.296768E-05, -0.2748959
1.298506E-05, -0.290055
1.300245E-05, -0.3028781
1.301983E-05, -0.3132633
1.303721E-05, -0.3211262
1.30546E-05, -0.3264035
1.307198E-05, -0.3290527
1.308936E-05, -0.3290526
1.310674E-05, -0.3264032
1.312413E-05, -0.3211257
1.314151E-05, -0.3132631
1.315889E-05, -0.3028778
1.317628E-05, -0.2900539
1.319366E-05, -0.2748947
1.321104E-05, -0.257523
1.322842E-05, -0.238077
1.324581E-05, -0.2167141
1.326319E-05, -0.1936063
1.328057E-05, -0.1689409
1.329796E-05, -0.1429141
1.331534E-05, -0.1157366
1.333272E-05, -0.08762721
1.335011E-05, -0.05881381
1.336749E-05, -0.02952537
1.338487E-05, 7.901379E-07
1.340225E-05, 0.02952695
1.341964E-05, 0.05881536
1.343702E-05, 0.08762873
1.34544E-05, 0.1157381
1.347179E-05, 0.1429155
1.348917E-05, 0.1689423
1.350655E-05, 0.1936075
1.352394E-05, 0.2167152
1.354132E-05, 0.2380781
1.35587E-05, 0.257524
1.357608E-05, 0.2748955
1.359347E-05, 0.2900547
1.361085E-05, 0.3028785
1.362823E-05, 0.3132636
1.364562E-05, 0.321126
1.3663E-05, 0.3264034
1.368038E-05, 0.3290527
1.369777E-05, 0.3290526
1.371515E-05, 0.3264033
1.373253E-05, 0.3211258
1.374991E-05, 0.3132628
1.37673E-05, 0.3028775
1.378468E-05, 0.2900543
1.380206E-05, 0.274895
1.381945E-05, 0.2575224
1.383683E-05, 0.2380764
1.385421E-05, 0.2167146
1.387159E-05, 0.1936068
1.388898E-05, 0.1689402
1.390636E-05, 0.1429133
1.392374E-05, 0.1157372
1.394113E-05, 0.08762785
1.395851E-05, 0.05881295
1.397589E-05, 0.0295245
1.399327E-05, -1.229182E-07
1.401066E-05, -0.02952628
1.402804E-05, -0.05881471
1.404542E-05, -0.08762958
1.406281E-05, -0.1157374
1.408019E-05, -0.1429149
1.409757E-05, -0.1689417
1.411496E-05, -0.1936082
1.413234E-05, -0.2167159
1.414972E-05, -0.2380776
1.41671E-05, -0.2575235
1.418449E-05, -0.274896
1.420187E-05, -0.2900551
1.421925E-05, -0.3028782
1.423664E-05, -0.3132634
1.425402E-05, -0.3211262
1.42714E-05, -0.3264035
1.428878E-05, -0.3290527
1.430617E-05, -0.3290526
1.432355E-05, -0.3264032
1.434093E-05, -0.3211256
1.435832E-05, -0.313263
1.43757E-05, -0.3028778
1.439308E-05, -0.2900538
1.441047E-05, -0.2748945
1.442785E-05, -0.2575229
1.444523E-05, -0.2380768
1.446261E-05, -0.2167139
1.448E-05, -0.1936061
1.449738E-05, -0.1689407
1.451476E-05, -0.1429139
1.453215E-05, -0.1157364
1.454953E-05, -0.08762701
1.456691E-05, -0.0588136
1.45843E-05, -0.02952516
1.460168E-05, 1.002596E-06
1.461906E-05, 0.02952716
1.463644E-05, 0.05881405
1.465383E-05, 0.08762894
1.467121E-05, 0.1157383
1.468859E-05, 0.1429157
1.470598E-05, 0.1689411
1.472336E-05, 0.1936077
1.474074E-05, 0.2167154
1.475812E-05, 0.2380782
1.477551E-05, 0.2575231
1.479289E-05, 0.2748956
1.481027E-05, 0.2900548
1.482766E-05, 0.3028785
1.484504E-05, 0.3132636
1.486242E-05, 0.3211261
1.487981E-05, 0.3264034
1.489719E-05, 0.3290527
1.491457E-05, 0.3290526
1.493195E-05, 0.3264033
1.494934E-05, 0.3211258
1.496672E-05, 0.3132627
1.49841E-05, 0.3028774
1.500149E-05, 0.2900542
1.501887E-05, 0.2748949
1.503625E-05, 0.2575223
1.505364E-05, 0.2380762
1.507102E-05, 0.2167144
1.50884E-05, 0.1936066
1.510578E-05, 0.16894
1.512317E-05, 0.1429131
1.514055E-05, 0.115737
1.515793E-05, 0.08762765
1.517532E-05, 0.05881274
1.51927E-05, 0.02952429
1.521008E-05, -3.353759E-07
1.522746E-05, -0.02952649
1.524485E-05, -0.05881492
1.526223E-05, -0.08762979
1.527961E-05, -0.1157376
1.5297E-05, -0.1429165
1.531438E-05, -0.1689419
1.533176E-05, -0.1936072
1.534915E-05, -0.2167161
1.536653E-05, -0.2380777
1.538391E-05, -0.2575227
1.540129E-05, -0.2748961
1.541868E-05, -0.2900545
1.543606E-05, -0.3028789
1.545344E-05, -0.3132634
1.547083E-05, -0.3211259
1.548821E-05, -0.3264036
1.550559E-05, -0.3290527
1.552297E-05, -0.3290527
1.554036E-05, -0.3264031
1.555774E-05, -0.3211259
1.557512E-05, -0.3132625
1.559251E-05, -0.3028777
1.560989E-05, -0.2900545
1.562727E-05, -0.2748944
1.564465E-05, -0.2575227
1.566204E-05, -0.2380756
1.567942E-05, -0.2167137
1.56968E-05, -0.1936072
1.571419E-05, -0.1689392
1.573157E-05, -0.1429137
1.574895E-05, -0.1157376
1.576634E-05, -0.0876268
1.578372E-05, -0.05881339
1.58011E-05, -0.02952341
1.581848E-05, 1.215053E-06
1.583587E-05, 0.02952583
1.585325E-05, 0.05881578
1.587063E-05, 0.08762914
1.588802E-05, 0.115737
1.59054E-05, 0.1429159
1.592278E-05, 0.1689413
1.594017E-05, 0.1936091
1.595755E-05, 0.2167156
1.597493E-05, 0.2380773
1.599231E-05, 0.2575242
1.60097E-05, 0.2748958
1.602708E-05, 0.2900542
1.604446E-05, 0.3028786
1.606185E-05, 0.3132632
1.607923E-05, 0.3211265
1.609661E-05, 0.3264035
1.611399E-05, 0.3290527
1.613138E-05, 0.3290526
1.614876E-05, 0.3264032
1.616614E-05, 0.3211261
1.618353E-05, 0.3132627
1.620091E-05, 0.3028779
1.621829E-05, 0.2900533
